# Generated by Cross Validation Log[com.rapidminer.datatable.SimpleDataTable]
# Iteration	Execution Time	n_trees	max_depth	criterion	pruning	confidence	pre prunning	min gain	min leaf size	AUC
1471.0	4672.0	154.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8421553884711781
1476.0	1891.0	34.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.7913993316624895
1475.0	3563.0	106.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8501204399888611
1474.0	4281.0	154.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.8025556947925369
1479.0	1485.0	10.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8108604845446952
1468.0	7297.0	250.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8442376775271512
1470.0	7250.0	250.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8447834864940129
1485.0	1609.0	10.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8097650375939851
1482.0	2922.0	58.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8247103870788083
1473.0	7078.0	202.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8299373433583959
1488.0	1281.0	10.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.7574373433583961
1481.0	4375.0	154.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8089731272626011
1483.0	3531.0	106.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8041367307156781
1480.0	4985.0	154.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8413568643831801
1477.0	6204.0	250.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8104573934837092
1478.0	5422.0	202.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8151566416040099
1489.0	2719.0	58.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8380625174046227
1491.0	2313.0	34.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8237385129490393
1495.0	1515.0	10.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8108604845446952
1484.0	6547.0	178.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8332449178501811
1486.0	6406.0	250.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8175187969924813
1499.0	1422.0	10.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8097650375939851
1497.0	2218.0	58.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.7939786967418547
1498.0	1906.0	34.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.833659844054581
1487.0	6329.0	250.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8140615427457533
1494.0	4140.0	154.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8025160122528543
1501.0	1438.0	10.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8057268170426066
1493.0	4765.0	130.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8370614035087719
1502.0	1375.0	10.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.7574373433583961
1490.0	6141.0	202.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8446526037315512
1505.0	1453.0	10.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8072417153996103
1504.0	1875.0	34.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8048503202450572
1492.0	6140.0	178.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8405889724310779
1507.0	1422.0	10.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8242192286271235
1509.0	2203.0	34.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8237385129490393
1511.0	1468.0	10.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.820131927039822
1503.0	3688.0	82.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8319423558897243
1514.0	1422.0	10.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.7576190476190476
1496.0	7656.0	226.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8390831244778614
1516.0	1391.0	10.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.7820788081314397
1500.0	5515.0	178.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8398064605959344
1512.0	2859.0	58.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8332490949596213
1515.0	2000.0	34.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.833659844054581
1508.0	4297.0	130.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8518198273461431
1518.0	2218.0	34.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8239299637983848
1510.0	5234.0	202.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8112886382623226
1520.0	2172.0	34.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8250020885547201
1517.0	3219.0	82.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8396686159844056
1523.0	1828.0	34.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.8048503202450572
1506.0	6422.0	178.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.832724171539961
1522.0	2485.0	58.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8302917014759121
1513.0	5406.0	178.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8436027568922306
1525.0	2032.0	34.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8381446672236146
1527.0	1906.0	34.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8435623781676413
1524.0	3766.0	130.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8087280701754386
1521.0	4735.0	178.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.805585491506544
1528.0	2796.0	82.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.7995091896407687
1531.0	2375.0	58.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8036995265942635
1533.0	1750.0	34.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.7983027011974382
1529.0	2844.0	58.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8332490949596213
1519.0	6312.0	226.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8474241158451685
1532.0	4016.0	154.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.8025556947925369
1540.0	2500.0	58.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8302917014759121
1539.0	2734.0	58.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8363652186020607
1530.0	5375.0	178.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8463150932887776
1534.0	4094.0	106.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8434461152882206
1538.0	3484.0	82.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8415810359231412
1537.0	4172.0	106.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8322201336675021
1526.0	7344.0	226.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8297270955165692
1535.0	5422.0	154.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8366812865497076
1543.0	2234.0	58.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.8036995265942635
1544.0	2453.0	58.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8463686995265943
1547.0	2875.0	82.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8502109440267335
1541.0	5422.0	226.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.817875939849624
1536.0	6750.0	202.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8355068226120859
1546.0	3500.0	106.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8501204399888611
1545.0	4406.0	178.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8052492341966027
1552.0	2172.0	58.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8050090504037872
1548.0	3469.0	106.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8381397939292677
1551.0	3125.0	82.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8415810359231412
1542.0	6031.0	178.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8328620161514898
1553.0	2531.0	82.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.802063492063492
1550.0	4297.0	154.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8486730715678086
1556.0	3094.0	106.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8041367307156781
1549.0	5891.0	226.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8435930103035367
1559.0	2953.0	106.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.7999624060150377
1558.0	3187.0	82.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8446714007240324
1560.0	2844.0	82.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8502109440267335
1555.0	5422.0	202.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8405277081592871
1562.0	3875.0	106.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8411751601225286
1563.0	3937.0	154.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8120196324143691
1561.0	4985.0	178.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8398064605959344
1568.0	2516.0	82.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.802063492063492
1567.0	2782.0	82.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8525153160679478
1557.0	6625.0	202.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8333263714842664
1564.0	4453.0	130.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8370614035087719
1554.0	7719.0	250.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8393936229462546
1566.0	4672.0	130.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8358730158730159
1565.0	5250.0	226.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8121498189919242
1574.0	2734.0	82.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8027290448343081
1570.0	3485.0	106.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8480353661932609
1569.0	4828.0	202.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.8103801169590643
1573.0	4000.0	106.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8411751601225286
1572.0	4500.0	178.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.805585491506544
1576.0	4109.0	130.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8518198273461431
1577.0	4172.0	130.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8358869395711501
1571.0	6125.0	178.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8379044834307994
1580.0	3250.0	106.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8028223336118074
1575.0	6063.0	202.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8454838485101643
1578.0	5625.0	226.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.8092641325536063
1583.0	3500.0	106.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8480353661932609
1581.0	4656.0	154.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8486730715678086
1585.0	3735.0	130.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8087280701754386
1586.0	3610.0	130.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.8022521581732107
1579.0	8140.0	250.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8311675020885548
1591.0	3140.0	106.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.8028223336118074
1588.0	4781.0	130.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8405840991367308
1587.0	5110.0	178.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8493219159008634
1582.0	7547.0	226.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8343163464216097
1584.0	6875.0	202.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8347667780562518
1589.0	4781.0	202.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8088067390698969
1592.0	4078.0	154.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8120196324143691
1593.0	5328.0	154.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8366812865497076
1594.0	5437.0	154.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8323670286828182
1597.0	3844.0	130.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8425988582567531
1596.0	4469.0	130.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8405840991367308
1598.0	4437.0	178.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8124839877471455
1590.0	8078.0	250.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8345544416597048
1600.0	5640.0	202.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8405277081592871
1595.0	6688.0	250.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.838529657477026
1599.0	6031.0	226.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8366457811194653
1602.0	5937.0	178.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8379044834307994
1605.0	3531.0	130.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8069750765803396
1604.0	4657.0	154.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8358987747145642
1601.0	7438.0	226.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8337043998886104
1603.0	4937.0	178.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8497117794486216
1606.0	3766.0	130.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8425988582567531
1611.0	2797.0	82.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8396686159844056
1613.0	1938.0	34.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8236222500696184
1609.0	4875.0	202.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.8103801169590643
1607.0	6609.0	202.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8409321915900865
1619.0	1890.0	34.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8306578947368422
1618.0	2594.0	82.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.7995091896407687
1608.0	6844.0	250.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8390058479532165
1617.0	3500.0	130.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.8069750765803396
1614.0	4109.0	154.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.8089731272626011
1610.0	5969.0	250.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.813671679197995
1616.0	4735.0	178.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8124839877471455
1622.0	2047.0	34.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.7913993316624895
1627.0	1625.0	10.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8052645502645503
1612.0	7782.0	226.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8381913116123643
1615.0	6875.0	226.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8427784739626846
1630.0	1297.0	10.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8181826093010305
1623.0	4484.0	106.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8326099972152605
1629.0	2797.0	58.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8250675299359511
1633.0	1125.0	10.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.7820788081314397
1621.0	5969.0	202.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8516562238930661
1625.0	5641.0	154.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8397438039543303
1624.0	5984.0	250.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.8078285992759676
1636.0	1859.0	34.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8241569200779726
1626.0	6016.0	178.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8405889724310779
1635.0	2360.0	58.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8380625174046227
1620.0	7688.0	226.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8339592035644667
1639.0	1360.0	10.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.785670426065163
1628.0	6578.0	202.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8409321915900865
1634.0	3406.0	106.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8381397939292677
1640.0	1875.0	34.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8427826510721248
1632.0	5125.0	226.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8097076023391813
1644.0	1468.0	10.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8156509328877751
1631.0	5953.0	226.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.845024366471735
1642.0	2297.0	58.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.7939786967418547
1649.0	1313.0	10.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.7610923141186299
1638.0	4500.0	154.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8421553884711781
1647.0	1906.0	34.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.7972918407128934
1637.0	5110.0	202.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8151566416040099
1646.0	3250.0	106.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.7999624060150377
1651.0	2265.0	82.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8319423558897243
1641.0	5219.0	178.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8436027568922306
1657.0	1203.0	10.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8097650375939851
1653.0	2625.0	58.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8258660540239487
1643.0	6359.0	226.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8366457811194653
1645.0	5719.0	202.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8520460874408243
1652.0	3500.0	130.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.8022521581732107
1659.0	1266.0	10.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.7574373433583961
1650.0	5250.0	226.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.8139355332776386
1660.0	2422.0	58.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8549143692564746
1662.0	1797.0	34.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8342300194931773
1655.0	4485.0	130.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8362628794207743
1664.0	1922.0	34.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8237385129490393
1658.0	4312.0	178.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.8109454191033139
1656.0	4969.0	154.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8323182957393485
1648.0	8203.0	250.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8363888888888888
1667.0	1734.0	34.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8044514062935116
1666.0	2078.0	58.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.7970488721804512
1669.0	1734.0	34.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.833659844054581
1654.0	7140.0	226.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8387190197716514
1661.0	5047.0	226.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.8092641325536063
1663.0	5125.0	154.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8323739905318852
1675.0	1703.0	34.0	30.0	accuracy	true	0.1	true	0.01	2.0	0.8048503202450572
1668.0	3922.0	130.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8358869395711501
1673.0	2516.0	58.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.834474380395433
1674.0	3110.0	82.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.834559314954052
1671.0	4281.0	154.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8460749094959622
1680.0	2265.0	58.0	30.0	gini_index	true	0.1	true	0.01	2.0	0.8302917014759121
1679.0	2563.0	58.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8332490949596213
1665.0	7750.0	250.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8400751879699249
1681.0	2312.0	58.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8416840712893345
1670.0	6453.0	202.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8417397660818715
1678.0	3843.0	154.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8358987747145642
1672.0	6797.0	250.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8420502645502645
1676.0	6016.0	226.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8477812587023115
1688.0	1359.0	10.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.7999484823169034
1686.0	2188.0	58.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8152053745474799
1684.0	2625.0	82.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8107052353104984
1682.0	3953.0	154.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.8025556947925369
1683.0	3984.0	154.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8071943748259537
1692.0	1406.0	10.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8250045252018937
1677.0	8032.0	250.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8349909495962127
1697.0	1172.0	10.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.7807658033973823
1693.0	3312.0	82.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8391506544138124
1689.0	5172.0	178.0	22.0	gini_index	true	0.1	true	0.01	4.0	0.8398064605959344
1687.0	5641.0	202.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8477624617098302
1694.0	3844.0	106.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8403717627401838
1699.0	1985.0	34.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8144507101086049
1685.0	6594.0	250.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8435115566694515
1690.0	5531.0	250.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8097194374825953
1691.0	5266.0	226.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.817875939849624
1704.0	1390.0	10.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.7576190476190476
1700.0	2813.0	82.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8451830966304652
1695.0	5937.0	178.0	22.0	information_gain	true	0.1	true	0.01	4.0	0.8336347813979395
1696.0	5829.0	178.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8323510164299639
1706.0	1484.0	10.0	30.0	information_gain	true	0.1	true	0.01	2.0	0.8108604845446952
1703.0	3328.0	106.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8437357282094124
1708.0	2063.0	34.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8239299637983848
1701.0	4360.0	178.0	22.0	accuracy	true	0.1	true	0.01	4.0	0.805585491506544
1702.0	4875.0	202.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.8140009746588694
1698.0	6812.0	250.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8390058479532165
1710.0	3000.0	106.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8051496797549429
1714.0	1844.0	34.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8381446672236146
1709.0	3500.0	106.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8512573099415205
1705.0	5859.0	250.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.8104573934837092
1717.0	1391.0	10.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.7860602896129214
1711.0	4812.0	178.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8451970203285993
1719.0	1609.0	34.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.7983027011974382
1716.0	2781.0	58.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8381397939292677
1712.0	5907.0	250.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8146101364522418
1720.0	3093.0	106.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8044353940406571
1707.0	7875.0	250.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8393609022556392
1713.0	5344.0	250.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.8078285992759676
1715.0	5312.0	202.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8500034809245337
1726.0	1406.0	10.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8119987468671679
1718.0	4500.0	130.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8377687273739906
1724.0	2734.0	58.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8363652186020607
1725.0	2344.0	58.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8450362016151491
1731.0	1172.0	10.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8218856168198275
1723.0	4609.0	178.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8064800891116681
1735.0	1375.0	10.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.7815267335004178
1734.0	2265.0	58.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8121170983013091
1721.0	6031.0	226.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8461354775828461
1733.0	2391.0	58.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8467585630743526
1727.0	4625.0	130.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8398677248677249
1732.0	3844.0	130.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8423329156223893
1737.0	2015.0	34.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8278877749930382
1722.0	7906.0	250.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8345335561125037
1729.0	5531.0	226.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.815443469785575
1730.0	5125.0	202.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8114612921191868
1740.0	2219.0	58.0	26.0	accuracy	true	0.1	true	0.01	1.0	0.8050090504037872
1728.0	6578.0	250.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8445948203842942
1738.0	3235.0	82.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8427109440267335
1743.0	1829.0	34.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.84083402951824
1742.0	3578.0	130.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8070217209690893
1741.0	3938.0	130.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8475619604566973
1750.0	1593.0	34.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8039752158173211
1747.0	3250.0	82.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8446714007240324
1736.0	6438.0	202.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8333361180729602
1745.0	3906.0	154.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8052896129211919
1749.0	2922.0	82.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8493615984405458
1755.0	1187.0	10.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.821105889724311
1739.0	7172.0	226.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8379044834307992
1754.0	2875.0	82.0	26.0	gini_index	true	0.1	true	0.01	1.0	0.8525153160679478
1758.0	1313.0	10.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.7815267335004178
1744.0	6437.0	250.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.84458089668616
1752.0	3640.0	130.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8076963241436926
1757.0	2610.0	82.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8098858256752992
1751.0	3907.0	106.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8434461152882206
1746.0	6625.0	226.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8346129211918687
1748.0	5797.0	250.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8175187969924813
1762.0	1407.0	10.0	26.0	information_gain	true	0.1	true	0.01	1.0	0.8057268170426066
1761.0	1937.0	34.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.827068365357839
1763.0	1875.0	34.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8408597883597884
